SUSPECT_ARRESTED_FLAG,YEAR,OBSERVED_DURATION_MINUTES,DAY,MONTH,SUSPECT_WEIGHT,SUSPECT_HEIGHT,SUSPECT_REPORTED_AGE,STOP_DURATION_MINUTES,STOP_LOCATION_X,STOP_LOCATION_Y,SUMMONS_ISSUED_FLAG,SECONDS
N,2020,1,Wednesday,May,0.0,0.0,0.0,6,1001423,236609,N,37500.0
N,2020,2,Sunday,May,150.0,56.0,20.0,10,1005006,233881,N,76500.0
Y,2020,1,Thursday,April,190.0,6.0,34.0,1,996583,174978,N,6420.0
Y,2020,0,Wednesday,May,160.0,58.0,20.0,10,997081,187926,N,78000.0
N,2020,1,Thursday,May,230.0,511.0,40.0,2,998260,186698,N,70440.0
N,2020,0,Thursday,May,200.0,58.0,46.0,6,959279,172004,N,66480.0
Y,2020,1,Tuesday,May,215.0,61.0,51.0,10,1001165,231017,N,72600.0
N,2020,1,Thursday,May,210.0,58.0,29.0,10,1005022,240771,N,62400.00000000001
Y,2020,0,Wednesday,May,170.0,6.0,28.0,5,1008286,245255,N,20580.0
Y,2020,1,Thursday,March,0.0,0.0,0.0,3,1014745,254110,N,11400.0
N,2020,0,Tuesday,April,300.0,6.0,25.0,2,1010907,252923,Y,74520.0
N,2020,1,Tuesday,May,150.0,58.0,17.0,3,980645,173854,N,86280.0
N,2020,0,Wednesday,May,210.0,51.0,20.0,1,980645,173854,N,4500.0
Y,2020,1,Friday,May,180.0,6.0,35.0,1,1001262,189244,N,84120.0
Y,2020,1,Friday,May,165.0,55.0,35.0,5,1006964,193570,N,70440.0
Y,2020,0,Tuesday,May,190.0,511.0,43.0,10,995910,200682,N,63600.00000000001
Y,2020,1,Tuesday,May,180.0,51.0,39.0,10,1001547,203048,N,74520.0
N,2020,2,Friday,May,180.0,58.0,25.0,5,1060102,191016,N,12000.0
N,2020,1,Thursday,May,155.0,57.0,35.0,10,1027736,184780,N,77820.0
N,2020,1,Wednesday,May,190.0,59.0,32.0,10,1030742,213485,N,68100.0
N,2020,1,Monday,May,200.0,58.0,31.0,10,1007686,215367,N,84120.0
Y,2020,1,Friday,May,130.0,58.0,35.0,7,1021086,214659,N,14400.0
Y,2020,5,Saturday,May,165.0,58.0,34.0,10,1016506,214518,N,14400.0
N,2020,2,Wednesday,May,190.0,62.0,33.0,20,989859,225747,N,51000.0
N,2020,2,Wednesday,May,175.0,511.0,32.0,20,989859,225747,N,51000.0
N,2020,7,Tuesday,February,130.0,58.0,25.0,10,996266,232170,N,34440.0
N,2020,1,Thursday,April,160.0,55.0,52.0,1,997567,230541,N,51780.0
N,2020,0,Friday,May,160.0,57.0,25.0,2,1007720,245554,N,20520.0
Y,2020,2,Tuesday,May,160.0,51.0,36.0,170,1011962,251988,N,61380.00000000001
N,2020,1,Tuesday,May,200.0,61.0,50.0,10,987259,183612,N,13920.0
Y,2020,5,Thursday,May,160.0,58.0,33.0,6,1036794,192020,N,1560.0
Y,2020,1,Monday,May,200.0,51.0,33.0,1,989961,202637,N,58620.00000000001
N,2020,0,Wednesday,May,145.0,58.0,0.0,4,997852,235911,N,75900.0
N,2020,1,Wednesday,January,150.0,58.0,25.0,1,997777,230918,N,78240.0
N,2020,1,Wednesday,May,160.0,511.0,19.0,5,998664,242044,N,82560.0
Y,2020,1,Tuesday,March,180.0,51.0,60.0,1,998695,234712,N,68100.0
N,2020,1,Thursday,May,150.0,59.0,53.0,6,1002826,249045,N,42000.0
Y,2020,1,Saturday,May,200.0,58.0,57.0,10,997026,175037,N,64980.00000000001
Y,2020,1,Saturday,May,160.0,62.0,65.0,12,996980,174885,N,64920.00000000001
N,2020,1,Thursday,March,150.0,59.0,30.0,1,997912,182142,N,83700.0
N,2020,1,Wednesday,May,190.0,57.0,35.0,12,988631,203561,N,39300.0
Y,2020,1,Tuesday,May,160.0,52.0,26.0,8,1034468,190136,N,84000.0
N,2020,1,Thursday,May,250.0,6.0,55.0,10,1044114,199028,N,43320.0
N,2020,2,Tuesday,May,160.0,58.0,31.0,5,1031828,216268,N,65220.00000000001
Y,2020,1,Friday,May,150.0,53.0,56.0,1,984120,207335,N,10680.0
Y,2020,1,Tuesday,April,190.0,6.0,42.0,4,1002029,229209,N,78600.0
N,2020,5,Wednesday,May,160.0,58.0,0.0,4,1000803,230858,N,71040.0
Y,2020,5,Wednesday,May,180.0,61.0,42.0,4,1000803,230858,N,71040.0
Y,2020,5,Sunday,May,130.0,59.0,34.0,1,996358,235620,N,66780.0
Y,2020,1,Tuesday,May,220.0,62.0,55.0,3,1012191,242509,N,76680.0
N,2020,2,Thursday,May,140.0,56.0,18.0,20,1011930,244473,N,7200.0
N,2020,2,Thursday,May,160.0,59.0,18.0,20,1011930,244473,N,7200.0
Y,2020,1,Thursday,May,158.0,62.0,21.0,5,1010958,258453,N,82860.0
N,2020,1,Wednesday,May,180.0,58.0,19.0,12,991977,169937,N,81420.0
N,2020,1,Wednesday,May,200.0,511.0,20.0,12,991977,169937,N,81420.0
Y,2020,2,Wednesday,May,170.0,511.0,24.0,4,979715,175964,N,80400.0
N,2020,2,Thursday,May,180.0,62.0,40.0,1,999479,187295,N,60300.00000000001
Y,2020,1,Thursday,May,100.0,52.0,15.0,5,998690,189439,N,80580.0
N,2020,1,Wednesday,May,180.0,56.0,29.0,3,1004249,192456,N,13680.0
Y,2020,1,Sunday,May,230.0,54.0,22.0,3,1041497,154995,N,82920.0
N,2020,5,Wednesday,May,140.0,62.0,51.0,10,1044192,155326,N,77700.0
Y,2020,1,Thursday,May,250.0,511.0,40.0,7,1037559,194576,N,67080.0
N,2020,0,Monday,May,0.0,0.0,31.0,4,1004826,240914,N,85800.0
Y,2020,0,Tuesday,May,300.0,63.0,49.0,10,1014313,254123,N,11760.0
N,2020,1,Wednesday,May,190.0,51.0,51.0,10,1052687,159633,Y,51720.0
N,2020,2,Wednesday,May,160.0,51.0,15.0,6,982474,206348,N,77580.0
N,2020,2,Wednesday,May,160.0,61.0,16.0,6,982474,206348,N,77580.0
N,2020,2,Wednesday,May,180.0,53.0,15.0,6,982474,206348,N,77580.0
N,2020,2,Wednesday,May,140.0,53.0,14.0,6,982474,206348,N,77580.0
N,2020,2,Wednesday,May,140.0,55.0,15.0,6,982474,206348,N,77580.0
Y,2020,5,Thursday,May,165.0,6.0,30.0,10,984669,210807,N,53520.0
Y,2020,1,Tuesday,April,0.0,0.0,0.0,14,986819,214690,N,77880.0
N,2020,1,Tuesday,May,190.0,58.0,37.0,8,1029431,246456,N,53340.0
Y,2020,1,Wednesday,May,300.0,63.0,36.0,15,1004649,170845,N,8700.0
Y,2020,1,Wednesday,May,160.0,55.0,42.0,16,1004133,169848,N,62340.00000000001
Y,2020,1,Thursday,May,170.0,51.0,17.0,10,1005737,169981,N,56700.0
N,2020,2,Thursday,March,185.0,6.0,25.0,15,1013282,169909,Y,61200.00000000001
Y,2020,1,Tuesday,May,130.0,58.0,19.0,5,994793,177636,N,34200.0
N,2020,10,Thursday,May,120.0,51.0,20.0,15,1057635,203953,N,48900.0
Y,2020,1,Friday,May,165.0,57.0,24.0,6,1036127,205810,N,50100.0
N,2020,1,Wednesday,May,175.0,59.0,31.0,5,946773,169419,N,53880.0
Y,2020,2,Thursday,May,140.0,6.0,49.0,5,981187,197421,N,63720.00000000001
N,2020,0,Saturday,May,170.0,64.0,37.0,15,986954,210703,N,61800.00000000001
N,2020,0,Wednesday,May,0.0,511.0,0.0,6,1014295,253237,Y,5400.0
N,2020,1,Friday,May,160.0,61.0,34.0,1,994743,176014,Y,61080.00000000001
Y,2020,1,Sunday,May,250.0,59.0,28.0,18,1021056,207262,N,12960.0
Y,2020,1,Sunday,May,140.0,51.0,32.0,18,1021056,207262,N,12960.0
Y,2020,1,Sunday,May,175.0,62.0,41.0,18,1021056,207262,N,12960.0
Y,2020,1,Sunday,May,230.0,62.0,36.0,18,1021056,207262,N,12960.0
N,2020,1,Friday,May,200.0,511.0,37.0,18,1020255,210816,N,84420.0
N,2020,1,Saturday,May,180.0,6.0,46.0,11,983329,201256,Y,2940.0
N,2020,5,Thursday,May,130.0,51.0,21.0,4,996216,235921,N,76560.0
N,2020,5,Thursday,May,110.0,511.0,18.0,4,996216,235921,N,76560.0
Y,2020,2,Friday,May,180.0,59.0,30.0,5,1010745,238975,N,84300.0
Y,2020,0,Friday,May,180.0,6.0,15.0,3,1015140,255733,N,4980.0
Y,2020,1,Friday,May,300.0,63.0,36.0,20,984385,175583,N,11040.0
Y,2020,1,Saturday,May,150.0,57.0,16.0,1,1013924,184237,N,3360.0
N,2020,1,Wednesday,May,160.0,59.0,25.0,2,1014423,249148,N,64980.00000000001
Y,2020,1,Friday,May,170.0,51.0,19.0,3,1056625,199595,N,68640.0
N,2020,1,Sunday,May,0.0,0.0,17.0,10,997983,231525,N,78600.0
N,2020,1,Thursday,February,165.0,55.0,20.0,7,1000129,235159,N,60960.00000000001
Y,2020,0,Sunday,May,175.0,57.0,23.0,4,1012004,251037,N,1140.0
N,2020,1,Saturday,May,140.0,56.0,46.0,19,978488,173657,N,66900.0
N,2020,1,Saturday,May,160.0,57.0,67.0,8,1051689,159173,N,60600.00000000001
Y,2020,2,Thursday,May,1.0,54.0,48.0,10,1025736,206836,N,68700.0
Y,2020,1,Saturday,May,150.0,6.0,35.0,10,1029164,201068,N,56820.0
Y,2020,1,Wednesday,March,175.0,58.0,16.0,5,1009825,253909,N,80340.0
Y,2020,1,Wednesday,March,0.0,55.0,0.0,5,1009825,253909,N,80340.0
N,2020,1,Wednesday,May,170.0,59.0,38.0,14,988860,187809,N,76980.0
N,2020,1,Wednesday,May,170.0,61.0,23.0,14,988860,187809,N,76980.0
Y,2020,1,Sunday,May,200.0,6.0,43.0,10,1013101,212332,N,420.0
Y,2020,1,Saturday,May,160.0,57.0,50.0,7,984273,204118,N,20760.0
Y,2020,1,Thursday,May,150.0,511.0,53.0,7,984273,204118,N,20820.0
Y,2020,1,Sunday,May,120.0,55.0,38.0,6,998060,225470,N,31080.000000000004
N,2020,1,Sunday,May,180.0,59.0,23.0,23,1004533,237454,N,48180.0
Y,2020,0,Friday,May,180.0,61.0,38.0,3,1015140,255733,N,4980.0
Y,2020,0,Wednesday,March,0.0,0.0,21.0,30,1010141,253894,N,59100.00000000001
Y,2020,0,Wednesday,March,0.0,0.0,0.0,30,1010141,253894,N,59100.00000000001
Y,2020,0,Wednesday,March,0.0,0.0,0.0,30,1010141,253894,N,59100.00000000001
Y,2020,1,Tuesday,April,160.0,52.0,39.0,15,1014320,255538,N,21540.0
Y,2020,0,Sunday,April,0.0,0.0,0.0,5,1016417,257189,N,0.0
N,2020,1,Saturday,May,160.0,6.0,29.0,1,990921,149183,N,67200.0
N,2020,2,Saturday,May,0.0,0.0,30.0,18,982212,172909,N,10080.0
N,2020,2,Saturday,May,0.0,59.0,30.0,18,982212,172909,N,10080.0
N,2020,1,Sunday,May,200.0,62.0,53.0,10,990915,202942,N,28920.0
Y,2020,1,Sunday,May,180.0,58.0,47.0,1,985341,215694,N,72240.0
N,2020,1,Sunday,May,200.0,58.0,57.0,7,1001168,240545,N,74160.0
Y,2020,10,Sunday,May,160.0,51.0,40.0,5,999450,244412,N,62400.00000000001
N,2020,5,Monday,May,180.0,6.0,40.0,5,996077,161202,N,79260.0
N,2020,1,Monday,May,210.0,59.0,14.0,3,999082,167402,N,68640.0
N,2020,1,Monday,May,210.0,59.0,14.0,3,999082,167402,N,68640.0
Y,2020,1,Sunday,May,180.0,59.0,18.0,1,1004268,172062,N,60600.00000000001
Y,2020,0,Sunday,May,270.0,61.0,20.0,4,998856,187164,N,56040.0
Y,2020,1,Sunday,May,160.0,59.0,34.0,5,1046425,223665,N,77940.0
N,2020,1,Monday,May,200.0,62.0,34.0,10,1038836,189077,N,4200.0
N,2020,1,Thursday,May,160.0,56.0,20.0,20,988270,201453,N,38520.0
N,2020,1,Thursday,May,115.0,0.0,17.0,20,988270,201453,N,38520.0
N,2020,1,Monday,May,180.0,63.0,30.0,4,1003083,230764,N,1080.0
N,2020,10,Saturday,May,200.0,58.0,17.0,20,997977,186232,N,69900.0
N,2020,1,Friday,May,175.0,6.0,59.0,20,999151,234093,N,35280.0
N,2020,1,Friday,May,150.0,56.0,39.0,20,999151,234093,N,34380.0
Y,2020,1,Monday,April,235.0,51.0,24.0,2,1026387,262634,N,65760.0
Y,2020,1,Wednesday,May,150.0,61.0,26.0,15,1008619,253309,N,7800.000000000001
Y,2020,3,Friday,May,150.0,57.0,23.0,5,1010326,257400,N,8160.000000000001
N,2020,2,Friday,May,175.0,57.0,22.0,10,1017820,258675,N,62700.00000000001
N,2020,2,Friday,May,180.0,58.0,23.0,10,1017820,258675,N,62700.00000000001
N,2020,1,Saturday,May,135.0,5.0,29.0,2,1000694,167370,N,78900.0
Y,2020,1,Sunday,May,180.0,62.0,48.0,15,1004246,167796,N,55140.0
Y,2020,1,Thursday,May,150.0,57.0,42.0,5,992838,172740,N,7500.000000000001
Y,2020,1,Thursday,May,170.0,59.0,26.0,1,1007633,183292,N,37740.0
Y,2020,1,Friday,May,150.0,57.0,33.0,5,1008918,194147,N,67020.0
N,2020,1,Sunday,May,200.0,6.0,0.0,5,990741,204332,N,76920.0
N,2020,5,Tuesday,May,180.0,58.0,35.0,25,1001896,238185,N,52800.0
Y,2020,2,Friday,May,140.0,57.0,14.0,1,1030279,260689,N,63600.00000000001
Y,2020,9,Wednesday,May,170.0,51.0,20.0,9,1022913,262693,N,70860.0
Y,2020,1,Thursday,May,160.0,55.0,18.0,7,998690,189439,N,80520.0
N,2020,1,Monday,May,160.0,56.0,54.0,27,993813,199220,N,71760.0
N,2020,1,Monday,May,210.0,511.0,33.0,7,1043455,188953,N,59160.00000000001
Y,2020,1,Sunday,May,250.0,59.0,23.0,19,1007653,219563,N,34920.0
Y,2020,1,Monday,May,180.0,51.0,33.0,10,1002737,215700,N,68580.0
N,2020,1,Friday,May,155.0,56.0,59.0,5,995916,174974,N,39900.0
N,2020,1,Monday,May,0.0,58.0,33.0,10,995329,200078,N,41700.0
Y,2020,1,Tuesday,January,130.0,58.0,29.0,13,983049,204463,N,39840.0
N,2020,1,Monday,March,180.0,57.0,16.0,5,981232,196669,N,84600.0
N,2020,1,Monday,March,190.0,6.0,18.0,5,981232,196669,N,84600.0
N,2020,1,Monday,March,160.0,55.0,22.0,5,981232,196669,N,84600.0
N,2020,1,Monday,March,180.0,6.0,17.0,5,981232,196669,N,84600.0
Y,2020,1,Monday,May,140.0,59.0,36.0,5,987521,201066,N,58680.00000000001
N,2020,1,Monday,May,200.0,58.0,38.0,20,988437,204679,N,54600.0
Y,2020,5,Monday,May,160.0,511.0,45.0,8,1000834,228492,N,58080.0
Y,2020,1,Sunday,May,170.0,61.0,35.0,2,996341,232821,N,72300.0
Y,2020,1,Friday,May,240.0,58.0,29.0,5,996233,233419,N,70860.0
Y,2020,2,Tuesday,May,175.0,59.0,40.0,1,998377,240716,N,83040.0
N,2020,1,Saturday,May,150.0,57.0,20.0,2,998528,235821,N,55800.0
N,2020,1,Thursday,May,140.0,58.0,27.0,4,999977,236615,Y,70800.0
N,2020,1,Tuesday,May,110.0,52.0,70.0,25,1004703,254286,N,36840.0
N,2020,0,Monday,May,150.0,56.0,17.0,13,1006604,237023,N,47880.0
N,2020,1,Saturday,May,160.0,58.0,20.0,2,1011872,243212,N,66900.0
Y,2020,1,Sunday,May,145.0,56.0,21.0,3,1009401,251844,N,60300.00000000001
N,2020,1,Sunday,May,150.0,58.0,30.0,15,1005347,247788,N,34500.0
Y,2020,1,Tuesday,April,0.0,0.0,28.0,10,1017541,255918,N,14280.0
Y,2020,2,Tuesday,May,180.0,62.0,37.0,5,1010124,256091,N,15000.000000000002
Y,2020,1,Monday,May,200.0,6.0,24.0,10,1017443,261508,N,66540.0
Y,2020,1,Sunday,May,170.0,58.0,50.0,6,988372,150341,N,37080.0
N,2020,1,Thursday,May,0.0,56.0,19.0,4,1002369,180877,Y,16800.0
N,2020,1,Tuesday,May,160.0,58.0,30.0,15,979467,173170,N,28800.0
N,2020,1,Saturday,May,140.0,511.0,31.0,3,982534,186467,N,76620.0
Y,2020,5,Monday,April,170.0,58.0,30.0,10,986678,189124,N,50100.0
N,2020,2,Friday,May,150.0,51.0,32.0,5,1034506,195216,N,51300.0
Y,2020,0,Monday,May,140.0,51.0,17.0,15,1014472,208764,Y,61980.00000000001
Y,2020,0,Monday,May,140.0,51.0,17.0,15,1014472,208764,Y,61980.00000000001
N,2020,1,Thursday,May,95.0,45.0,28.0,3,1022719,210083,N,60900.00000000001
N,2020,2,Monday,May,160.0,57.0,58.0,2,1020255,210816,N,78780.0
N,2020,0,Friday,May,150.0,6.0,0.0,15,980588,194819,N,58200.0
N,2020,1,Monday,May,215.0,58.0,27.0,30,985716,210840,N,67440.0
Y,2020,2,Tuesday,May,140.0,56.0,34.0,11,997949,233764,N,2700.0
Y,2020,2,Tuesday,May,140.0,56.0,26.0,11,997949,233764,N,2700.0
Y,2020,3,Tuesday,May,190.0,511.0,24.0,7,1032047,242037,N,75600.0
Y,2020,1,Tuesday,May,170.0,511.0,24.0,2,1017639,246034,N,72120.0
N,2020,1,Tuesday,May,120.0,55.0,18.0,10,990325,163801,N,77880.0
N,2020,1,Tuesday,May,200.0,56.0,20.0,10,990325,163801,N,77880.0
N,2020,1,Tuesday,May,170.0,51.0,8.0,10,990325,163801,N,77880.0
Y,2020,3,Tuesday,May,210.0,62.0,27.0,1,1002211,183622,N,64500.00000000001
Y,2020,5,Friday,March,0.0,51.0,0.0,10,1032563,189235,N,33600.0
N,2020,1,Tuesday,May,185.0,6.0,0.0,3,1025630,208642,N,66960.0
N,2020,1,Tuesday,May,300.0,6.0,23.0,5,1006690,215802,N,63600.00000000001
Y,2020,1,Sunday,January,170.0,58.0,57.0,3,990332,207988,N,31200.000000000004
Y,2020,1,Tuesday,May,190.0,511.0,28.0,11,985657,214450,N,2160.0
N,2020,1,Tuesday,May,190.0,56.0,29.0,16,995165,216709,N,85980.0
Y,2020,1,Thursday,May,190.0,59.0,41.0,10,998785,225131,N,55200.0
N,2020,1,Friday,May,180.0,6.0,19.0,15,1018864,258765,N,62940.00000000001
Y,2020,1,Tuesday,May,150.0,51.0,23.0,10,991360,161728,N,77700.0
Y,2020,1,Tuesday,May,130.0,57.0,19.0,10,991360,161728,N,77700.0
N,2020,1,Saturday,May,165.0,56.0,32.0,5,1042057,193717,N,3300.0
Y,2020,5,Tuesday,May,185.0,58.0,23.0,5,985300,208233,N,72180.0
N,2020,1,Wednesday,May,150.0,6.0,21.0,3,1001591,232724,N,42600.0
N,2020,3,Monday,May,180.0,54.0,40.0,30,1002105,249501,Y,49260.0
Y,2020,2,Tuesday,May,180.0,511.0,40.0,5,1001310,250493,N,55080.0
Y,2020,1,Saturday,May,150.0,51.0,17.0,10,1003156,251059,N,80820.0
Y,2020,1,Saturday,May,150.0,511.0,17.0,10,1003156,251059,N,80820.0
Y,2020,1,Saturday,May,225.0,58.0,20.0,10,1003156,251059,N,81420.0
Y,2020,1,Saturday,May,150.0,58.0,18.0,10,1003156,251059,N,81420.0
Y,2020,2,Wednesday,May,130.0,511.0,18.0,1,1010214,236926,N,59700.00000000001
N,2020,2,Wednesday,May,165.0,6.0,19.0,1,1010214,236926,N,59700.00000000001
N,2020,2,Wednesday,May,165.0,6.0,18.0,1,1010214,236926,N,59700.00000000001
N,2020,0,Wednesday,April,150.0,0.0,18.0,20,1012252,254100,Y,68520.0
N,2020,1,Tuesday,April,170.0,51.0,16.0,2,1010939,252948,N,66960.0
N,2020,1,Wednesday,May,170.0,55.0,32.0,5,1010546,253615,N,30840.000000000004
N,2020,1,Tuesday,May,150.0,57.0,31.0,8,982091,171794,N,67200.0
N,2020,0,Thursday,May,160.0,61.0,55.0,12,1016549,183798,N,56820.0
N,2020,5,Thursday,March,150.0,58.0,27.0,15,991374,187227,N,0.0
N,2020,1,Tuesday,May,160.0,55.0,52.0,8,1020115,198186,N,82800.0
Y,2020,5,Tuesday,May,180.0,56.0,34.0,10,1020255,210816,N,58020.0
Y,2020,0,Monday,May,200.0,6.0,39.0,28,1024422,204224,N,72660.0
Y,2020,0,Tuesday,May,190.0,58.0,30.0,4,1045526,186322,N,33180.0
N,2020,10,Tuesday,May,150.0,61.0,17.0,3,1040932,190239,N,50400.0
N,2020,1,Wednesday,May,245.0,6.0,58.0,10,1051757,187010,N,43140.0
N,2020,2,Thursday,April,0.0,0.0,0.0,5,962867,172791,N,64800.00000000001
Y,2020,2,Monday,May,180.0,65.0,41.0,5,983203,205797,N,83940.0
N,2020,10,Saturday,May,180.0,58.0,36.0,13,986081,213355,N,69300.0
Y,2020,1,Wednesday,May,170.0,511.0,23.0,10,998271,222318,N,62100.00000000001
N,2020,1,Thursday,May,170.0,51.0,40.0,10,999947,225342,N,38880.0
N,2020,1,Wednesday,May,155.0,51.0,24.0,10,1001965,248765,N,64500.00000000001
Y,2020,2,Tuesday,May,170.0,58.0,30.0,1,1015805,244156,N,66240.0
N,2020,1,Saturday,May,150.0,58.0,34.0,1,1020761,238238,N,83340.0
N,2020,2,Wednesday,May,165.0,57.0,0.0,3,1013471,253046,N,1200.0
N,2020,2,Tuesday,May,160.0,61.0,25.0,8,1026675,263942,N,8520.0
Y,2020,3,Tuesday,May,180.0,6.0,41.0,3,1020814,252081,N,76020.0
N,2020,1,Thursday,May,200.0,59.0,40.0,2,988162,202535,N,74520.0
Y,2020,0,Tuesday,May,140.0,55.0,21.0,8,991307,162105,N,77700.0
N,2020,1,Wednesday,May,120.0,58.0,16.0,8,1004035,181593,N,66240.0
N,2020,1,Tuesday,May,160.0,59.0,30.0,7,979402,174838,N,78780.0
N,2020,1,Wednesday,May,165.0,51.0,30.0,7,979402,174838,N,78720.0
Y,2020,1,Wednesday,May,170.0,51.0,38.0,1,1055614,199829,N,43380.0
Y,2020,1,Sunday,May,130.0,58.0,35.0,14,1025229,208619,N,13560.0
Y,2020,1,Tuesday,May,165.0,58.0,22.0,5,1024956,208818,N,67800.0
N,2020,8,Tuesday,May,120.0,56.0,21.0,3,1025143,208332,N,67200.0
Y,2020,1,Wednesday,May,180.0,57.0,25.0,2,1020255,210816,N,2520.0
Y,2020,1,Sunday,May,120.0,56.0,43.0,10,1013101,212332,N,420.0
Y,2020,1,Sunday,May,170.0,57.0,31.0,5,996551,223272,N,42840.0
Y,2020,0,Wednesday,May,170.0,51.0,41.0,10,1001883,231847,N,52560.0
N,2020,0,Friday,May,180.0,511.0,30.0,9,1029130,264533,N,35280.0
N,2020,1,Tuesday,May,150.0,6.0,18.0,15,987565,159323,N,3300.0
N,2020,1,Tuesday,May,140.0,59.0,17.0,15,987565,159323,N,3300.0
N,2020,1,Tuesday,May,170.0,61.0,19.0,15,987565,159323,N,3300.0
N,2020,1,Wednesday,May,105.0,55.0,26.0,11,990415,201830,N,81660.0
N,2020,1,Wednesday,May,105.0,54.0,26.0,11,990415,201830,N,81660.0
Y,2020,1,Wednesday,May,170.0,61.0,32.0,1,1010336,181998,N,83820.0
N,2020,1,Tuesday,May,160.0,51.0,30.0,10,1048019,196528,N,78900.0
Y,2020,1,Saturday,May,170.0,55.0,23.0,4,955647,163639,N,24960.0
Y,2020,1,Saturday,May,136.0,59.0,14.0,4,955647,163639,N,24960.0
Y,2020,1,Saturday,May,120.0,56.0,15.0,4,955647,163639,N,24960.0
Y,2020,1,Saturday,May,130.0,58.0,14.0,4,955647,163639,N,24960.0
Y,2020,1,Wednesday,May,180.0,57.0,20.0,3,984464,205547,N,66000.0
N,2020,11,Tuesday,May,300.0,51.0,40.0,54,985789,207611,N,48600.0
N,2020,11,Tuesday,May,260.0,51.0,40.0,54,985789,207611,N,48600.0
N,2020,5,Thursday,May,150.0,55.0,44.0,10,985679,213954,N,25200.0
Y,2020,1,Tuesday,May,190.0,58.0,34.0,5,1009114,239577,Y,80700.0
Y,2020,1,Monday,May,150.0,56.0,49.0,11,1018623,240382,N,84480.0
N,2020,1,Monday,May,198.0,56.0,47.0,10,1018623,240382,N,84420.0
N,2020,1,Thursday,May,160.0,58.0,0.0,3,1015844,246036,N,42060.0
Y,2020,1,Thursday,May,151.0,54.0,29.0,5,984063,162662,N,47100.0
Y,2020,1,Friday,January,150.0,58.0,20.0,1,1000504,196444,N,53760.0
N,2020,10,Tuesday,March,175.0,61.0,32.0,3,1002771,196124,N,59400.00000000001
N,2020,10,Tuesday,March,170.0,51.0,22.0,3,1002771,196124,N,59400.00000000001
Y,2020,2,Saturday,March,140.0,58.0,42.0,5,995778,200347,N,45120.0
N,2020,1,Wednesday,April,170.0,58.0,21.0,15,1036168,187022,N,64200.00000000001
N,2020,1,Wednesday,April,160.0,6.0,20.0,15,1036168,187022,N,64200.00000000001
N,2020,1,Wednesday,April,170.0,6.0,22.0,15,1036168,187022,N,64200.00000000001
N,2020,3,Wednesday,May,175.0,511.0,32.0,16,1025204,180705,N,74340.0
N,2020,1,Wednesday,May,225.0,51.0,37.0,13,1034944,200799,N,68400.0
N,2020,1,Wednesday,May,175.0,6.0,50.0,13,1034944,200799,N,68400.0
N,2020,0,Saturday,May,235.0,62.0,34.0,5,1016937,214754,N,65580.0
Y,2020,1,Tuesday,May,215.0,62.0,38.0,2,1018590,219947,N,69480.0
Y,2020,1,Thursday,May,180.0,56.0,33.0,3,953756,147132,N,53940.0
Y,2020,1,Thursday,May,175.0,56.0,43.0,3,953756,147132,N,53940.0
Y,2020,1,Thursday,May,160.0,56.0,44.0,11,984212,200207,N,55800.0
Y,2020,2,Wednesday,May,182.0,56.0,15.0,10,981351,205709,N,78420.0
Y,2020,2,Wednesday,May,140.0,6.0,15.0,10,981351,205709,N,78420.0
Y,2020,2,Wednesday,May,120.0,63.0,17.0,10,981351,205709,N,78420.0
Y,2020,2,Wednesday,May,182.0,59.0,15.0,10,981351,205709,N,78420.0
Y,2020,2,Wednesday,May,140.0,52.0,14.0,10,981351,205709,N,78420.0
Y,2020,1,Tuesday,April,160.0,51.0,19.0,10,990584,218314,N,10800.0
N,2020,1,Thursday,May,185.0,6.0,55.0,8,998763,233614,N,61380.00000000001
Y,2020,1,Thursday,May,170.0,51.0,23.0,3,998152,230453,N,70800.0
N,2020,1,Tuesday,March,200.0,63.0,50.0,10,1006814,236739,N,3600.0
N,2020,15,Wednesday,May,210.0,58.0,23.0,5,1009819,235918,N,60780.00000000001
N,2020,15,Wednesday,May,180.0,51.0,28.0,5,1009819,235918,N,60780.00000000001
Y,2020,2,Thursday,May,130.0,56.0,21.0,5,1007809,238648,N,72300.0
N,2020,5,Saturday,May,140.0,53.0,41.0,10,1014232,242141,N,16200.000000000002
Y,2020,1,Friday,April,0.0,57.0,36.0,10,1009516,239520,N,64560.00000000001
N,2020,1,Thursday,May,180.0,58.0,45.0,5,1014482,240869,N,74700.0
Y,2020,1,Tuesday,March,180.0,57.0,19.0,15,1007780,248052,N,64860.00000000001
Y,2020,1,Tuesday,March,170.0,55.0,30.0,15,1007780,248052,N,64860.00000000001
N,2020,1,Tuesday,March,250.0,58.0,25.0,15,1007780,248052,N,64860.00000000001
N,2020,1,Thursday,May,165.0,58.0,19.0,10,1007287,262411,N,68700.0
N,2020,1,Thursday,May,190.0,65.0,17.0,10,1007287,262411,N,68700.0
Y,2020,1,Thursday,May,175.0,58.0,17.0,10,1007287,262411,N,68700.0
Y,2020,1,Thursday,May,180.0,59.0,20.0,15,988653,150241,N,78000.0
N,2020,3,Friday,May,150.0,55.0,43.0,13,985217,174877,N,2700.0
N,2020,1,Thursday,May,150.0,511.0,25.0,10,996762,183444,N,600.0
Y,2020,1,Tuesday,May,150.0,59.0,18.0,5,992306,185380,N,76860.0
N,2020,1,Thursday,April,150.0,54.0,46.0,22,1000095,196198,N,5280.0
